600.0,776.0,1.69700908314E9
600.0,777.0,1.697009083645E9
600.0,777.0,1.697009083653E9
600.0,776.0,1.697009083665E9
600.0,777.0,1.697009083673E9
600.0,776.0,1.697009083682E9
600.0,776.0,1.6970090836890001E9
600.0,776.0,1.697009083701E9
600.0,776.0,1.697009083709E9
600.0,776.0,1.697009083717E9
600.0,776.0,1.6970090837250001E9
600.0,776.0,1.697009083737E9
600.0,776.0,1.6970090837450001E9
600.0,776.0,1.697009083753E9
600.0,776.0,1.697009083761E9
600.0,777.0,1.697009083769E9
600.0,777.0,1.6970090837810001E9
600.0,777.0,1.697009083789E9
600.0,777.0,1.697009083797E9
600.0,776.0,1.697009083805E9
600.0,777.0,1.6970090838170002E9
600.0,776.0,1.697009083825E9
600.0,776.0,1.697009083833E9
600.0,776.0,1.697009083841E9
600.0,776.0,1.697009083853E9
600.0,776.0,1.697009083861E9
600.0,776.0,1.697009083869E9
600.0,776.0,1.697009083877E9
600.0,776.0,1.697009083885E9
600.0,776.0,1.697009083897E9
600.0,776.0,1.697009083905E9
600.0,776.0,1.697009083914E9
600.0,776.0,1.697009083921E9
600.0,776.0,1.697009083933E9
600.0,776.0,1.697009083941E9
600.0,776.0,1.6970090839490001E9
600.0,776.0,1.697009083957E9
600.0,776.0,1.697009083969E9
600.0,776.0,1.697009083977E9
600.0,776.0,1.6970090839850001E9
600.0,776.0,1.697009083993E9
600.0,776.0,1.697009084001E9
600.0,776.0,1.697009084013E9
600.0,776.0,1.6970090840210001E9
600.0,776.0,1.69700908403E9
600.0,776.0,1.697009084037E9
600.0,776.0,1.697009084049E9
600.0,777.0,1.697009084057E9
600.0,777.0,1.697009084065E9
600.0,776.0,1.697009084073E9
600.0,776.0,1.697009084085E9
600.0,776.0,1.697009084093E9
600.0,776.0,1.697009084101E9
600.0,776.0,1.697009084109E9
600.0,776.0,1.697009084117E9
600.0,776.0,1.69700908413E9
600.0,776.0,1.697009084137E9
600.0,776.0,1.697009084145E9
600.0,776.0,1.697009084153E9
600.0,776.0,1.697009084165E9
600.0,776.0,1.697009084173E9
600.0,776.0,1.697009084181E9
599.0,777.0,1.6970090841890001E9
597.0,777.0,1.697009084201E9
595.0,777.0,1.697009084209E9
592.0,777.0,1.697009084217E9
588.0,777.0,1.6970090842250001E9
582.0,777.0,1.697009084233E9
576.0,776.0,1.697009084246E9
569.0,775.0,1.697009084253E9
560.0,773.0,1.697009084261E9
551.0,771.0,1.697009084269E9
540.0,768.0,1.6970090842810001E9
528.0,764.0,1.697009084289E9
515.0,758.0,1.697009084297E9
502.0,752.0,1.697009084305E9
488.0,744.0,1.697009084313E9
473.0,734.0,1.697009084325E9
459.0,722.0,1.697009084333E9
444.0,707.0,1.697009084341E9
430.0,691.0,1.697009084349E9
416.0,672.0,1.697009084357E9
403.0,651.0,1.697009084369E9
391.0,628.0,1.697009084377E9
380.0,604.0,1.697009084385E9
371.0,579.0,1.697009084397E9
362.0,554.0,1.697009084405E9
356.0,527.0,1.697009084413E9
350.0,501.0,1.697009084421E9
347.0,475.0,1.6970090844290001E9
345.0,449.0,1.697009084441E9
345.0,424.0,1.6970090844490001E9
348.0,399.0,1.697009084457E9
352.0,374.0,1.6970090844650002E9
358.0,350.0,1.697009084477E9
365.0,326.0,1.6970090844850001E9
375.0,303.0,1.697009084493E9
385.0,281.0,1.697009084501E9
397.0,261.0,1.697009084513E9
410.0,244.0,1.6970090845210001E9
424.0,229.0,1.69700908453E9
438.0,217.0,1.697009084537E9
453.0,208.0,1.697009084545E9
469.0,202.0,1.697009084557E9
485.0,198.0,1.697009084565E9
502.0,196.0,1.697009084573E9
518.0,196.0,1.697009084581E9
536.0,198.0,1.697009084593E9
553.0,201.0,1.697009084601E9
570.0,207.0,1.697009084609E9
587.0,214.0,1.697009084617E9
604.0,224.0,1.69700908463E9
