298.0,491.0,1.694509662266E9
300.0,465.0,1.694509662422E9
305.0,423.0,1.694509662436E9
305.0,406.0,1.694509662448E9
306.0,376.0,1.69450966246E9
307.0,363.0,1.6945096624720001E9
310.0,344.0,1.6945096624720001E9
313.0,328.0,1.694509662486E9
321.0,305.0,1.694509662501E9
332.0,278.0,1.694509662516E9
350.0,247.0,1.694509662528E9
364.0,228.0,1.69450966254E9
372.0,221.0,1.694509662551E9
390.0,207.0,1.694509662563E9
400.0,202.0,1.694509662575E9
425.0,189.0,1.694509662586E9
438.0,183.0,1.6945096625970001E9
450.0,178.0,1.694509662607E9
472.0,171.0,1.694509662617E9
496.0,167.0,1.69450966263E9
506.0,166.0,1.69450966264E9
518.0,165.0,1.694509662652E9
527.0,167.0,1.694509662652E9
536.0,167.0,1.694509662663E9
558.0,173.0,1.694509662675E9
568.0,177.0,1.694509662686E9
588.0,186.0,1.694509662697E9
596.0,191.0,1.694509662709E9
612.0,202.0,1.694509662721E9
621.0,209.0,1.694509662729E9
631.0,219.0,1.694509662739E9
642.0,229.0,1.694509662746E9
663.0,248.0,1.6945096627580001E9
674.0,263.0,1.6945096627680001E9
686.0,283.0,1.694509662779E9
706.0,326.0,1.694509662789E9
710.0,340.0,1.694509662802E9
719.0,377.0,1.694509662811E9
722.0,395.0,1.694509662822E9
724.0,420.0,1.694509662831E9
724.0,433.0,1.694509662842E9
724.0,451.0,1.694509662853E9
725.0,477.0,1.694509662862E9
725.0,485.0,1.694509662872E9
724.0,490.0,1.694509662881E9
724.0,497.0,1.694509662892E9
724.0,499.0,1.694509662901E9
724.0,500.0,1.69450966291E9
724.0,501.0,1.694509662921E9
724.0,502.0,1.6945096629290001E9
724.0,502.0,1.6945096629420002E9
